BRANCH_NAME,CUSTOMER_CLASS,year,month,Amount,Accounts,BRANCH_NAME_En,CBU
الدرب,GOVT,2024,1,342.42,1,Ad Darb,JZBU
الدرب,GOVT,2024,2,3013.58,29,Ad Darb,JZBU
الدرب,GOVT,2024,3,6369.81,22,Ad Darb,JZBU
الدرب,GOVT,2024,4,38130.99,24,Ad Darb,JZBU
الدرب,GOVT,2024,5,7253.24,14,Ad Darb,JZBU
الدرب,RES,2024,1,439900.11,5423,Ad Darb,JZBU
الدرب,RES,2024,2,471756.95,5350,Ad Darb,JZBU
الدرب,RES,2024,3,479909.77,5573,Ad Darb,JZBU
الدرب,RES,2024,4,403617.15,5291,Ad Darb,JZBU
الدرب,RES,2024,5,280470.62,3003,Ad Darb,JZBU
الدرب,TANKER,2024,1,250642.43,2,Ad Darb,JZBU
الدرب,TANKER,2024,2,273561.68,2,Ad Darb,JZBU
الدرب,TANKER,2024,3,309615.69,4,Ad Darb,JZBU
الدرب,TANKER,2024,4,89487.11,2,Ad Darb,JZBU
العارضة,COM,2024,3,37.70,1,AL Aridhah,JZBU
العارضة,COM,2024,5,24.60,1,AL Aridhah,JZBU
العارضة,GOVT,2024,1,29300.00,1,AL Aridhah,JZBU
العارضة,GOVT,2024,3,32696.83,22,AL Aridhah,JZBU
العارضة,GOVT,2024,4,3507.11,6,AL Aridhah,JZBU
العارضة,GOVT,2024,5,66932.39,26,AL Aridhah,JZBU
العارضة,RES,2024,1,161882.78,1969,AL Aridhah,JZBU
العارضة,RES,2024,2,173431.67,2078,AL Aridhah,JZBU
العارضة,RES,2024,3,172513.80,2087,AL Aridhah,JZBU
العارضة,RES,2024,4,145319.99,1962,AL Aridhah,JZBU
العارضة,RES,2024,5,115464.00,1253,AL Aridhah,JZBU
العقيق,COM,2024,1,2963.16,4,Al Aqiq,BA
العقيق,COM,2024,2,728.67,7,Al Aqiq,BA
العقيق,COM,2024,3,8866.71,4,Al Aqiq,BA
العقيق,COM,2024,4,3661.04,3,Al Aqiq,BA
العقيق,COM,2024,5,9761.14,3,Al Aqiq,BA
العقيق,GOVT,2024,1,10779.95,13,Al Aqiq,BA
العقيق,GOVT,2024,2,69435.15,17,Al Aqiq,BA
العقيق,GOVT,2024,3,154936.63,46,Al Aqiq,BA
العقيق,GOVT,2024,4,11300.13,31,Al Aqiq,BA
العقيق,GOVT,2024,5,223775.85,15,Al Aqiq,BA
العقيق,RES,2024,1,266241.80,2486,Al Aqiq,BA
العقيق,RES,2024,2,315968.00,2493,Al Aqiq,BA
العقيق,RES,2024,3,273181.36,2583,Al Aqiq,BA
العقيق,RES,2024,4,234440.17,2513,Al Aqiq,BA
العقيق,RES,2024,5,229358.47,1507,Al Aqiq,BA
العقيق,TANKER,2024,1,3719.10,1,Al Aqiq,BA
العقيق,TANKER,2024,2,4059.50,1,Al Aqiq,BA
العقيق,TANKER,2024,3,3608.70,1,Al Aqiq,BA
العقيق,TANKER,2024,4,4956.50,2,Al Aqiq,BA
العيدابي,COM,2024,1,2484.56,6,Al Edabi,JZBU
العيدابي,COM,2024,2,3094.91,6,Al Edabi,JZBU
العيدابي,COM,2024,3,20454.44,15,Al Edabi,JZBU
العيدابي,COM,2024,4,8364.94,12,Al Edabi,JZBU
العيدابي,COM,2024,5,2201.23,6,Al Edabi,JZBU
العيدابي,GOVT,2024,1,58600.00,2,Al Edabi,JZBU
العيدابي,GOVT,2024,3,6174.29,26,Al Edabi,JZBU
العيدابي,GOVT,2024,4,73822.69,50,Al Edabi,JZBU
العيدابي,GOVT,2024,5,8219.79,8,Al Edabi,JZBU
العيدابي,RES,2024,1,160354.80,1642,Al Edabi,JZBU
العيدابي,RES,2024,2,224760.16,1696,Al Edabi,JZBU
العيدابي,RES,2024,3,226134.46,1765,Al Edabi,JZBU
العيدابي,RES,2024,4,165111.86,1599,Al Edabi,JZBU
العيدابي,RES,2024,5,153877.15,992,Al Edabi,JZBU
العيدابي,TANKER,2024,1,139380.35,2,Al Edabi,JZBU
العيدابي,TANKER,2024,2,149253.62,2,Al Edabi,JZBU
العيدابي,TANKER,2024,3,193792.36,4,Al Edabi,JZBU
العيدابي,TANKER,2024,4,52490.05,2,Al Edabi,JZBU
القرى,COM,2024,1,3860.21,38,Al Qara,BA
القرى,COM,2024,2,4956.53,35,Al Qara,BA
القرى,COM,2024,3,6595.80,39,Al Qara,BA
القرى,COM,2024,4,9518.56,39,Al Qara,BA
القرى,COM,2024,5,2930.96,18,Al Qara,BA
القرى,GOVT,2024,1,12250.32,23,Al Qara,BA
القرى,GOVT,2024,2,5523.93,11,Al Qara,BA
القرى,GOVT,2024,3,4952.43,27,Al Qara,BA
القرى,GOVT,2024,4,19327.33,37,Al Qara,BA
القرى,GOVT,2024,5,5955.05,13,Al Qara,BA
القرى,RES,2024,1,157285.48,3201,Al Qara,BA
القرى,RES,2024,2,129205.51,3168,Al Qara,BA
القرى,RES,2024,3,144976.52,3312,Al Qara,BA
القرى,RES,2024,4,150211.81,3265,Al Qara,BA
القرى,RES,2024,5,96849.41,2106,Al Qara,BA
القرى,TANKER,2024,1,39626.70,5,Al Qara,BA
القرى,TANKER,2024,2,39419.70,5,Al Qara,BA
القرى,TANKER,2024,3,43755.20,6,Al Qara,BA
القرى,TANKER,2024,4,86371.90,10,Al Qara,BA
المجاردة,RES,2024,1,53150.50,149,Almajardah,AS
المجاردة,RES,2024,2,39375.62,198,Almajardah,AS
المجاردة,RES,2024,3,44028.75,233,Almajardah,AS
المجاردة,RES,2024,4,44047.84,216,Almajardah,AS
المجاردة,RES,2024,5,46049.00,179,Almajardah,AS
المخواه وغامد الزناد,COM,2024,1,2412.01,16,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2024,2,5011.36,22,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2024,3,3707.17,21,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2024,4,66800.51,22,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2024,5,70051.73,13,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2024,1,3796.64,6,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2024,2,2593.94,16,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2024,3,70599.96,101,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2024,4,51058.88,63,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2024,5,50835.00,37,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2024,1,167033.00,2107,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2024,2,234338.89,2089,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2024,3,184042.54,2203,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2024,4,156277.83,2058,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2024,5,130113.27,1146,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2024,1,25902.60,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2024,2,27804.70,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2024,3,27209.00,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2024,4,56814.60,2,Al Makhwah and Ghamid Al Zinad,BA
المندق و بني حسن,COM,2024,1,3005.58,17,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2024,2,4409.16,19,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2024,3,8080.67,18,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2024,4,2861.07,18,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2024,5,2238.04,18,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2024,1,4907.08,18,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2024,2,15130.29,36,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2024,3,15032.52,45,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2024,4,10962.11,37,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2024,5,12221.25,15,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2024,1,190430.80,4527,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2024,2,177729.55,4534,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2024,3,187243.18,4721,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2024,4,163980.46,4644,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2024,5,149201.39,3088,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2024,1,39541.60,4,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2024,2,40353.50,4,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2024,3,37377.30,4,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2024,4,85318.50,8,Al Mandaq and Bani Hassan,BA
النماص,COM,2024,1,35624.82,3,Alnamas,AS
النماص,COM,2024,2,34643.50,2,Alnamas,AS
النماص,COM,2024,3,143.50,1,Alnamas,AS
النماص,COM,2024,4,143.50,1,Alnamas,AS
النماص,RES,2024,1,42749.58,27,Alnamas,AS
النماص,RES,2024,2,81446.66,30,Alnamas,AS
النماص,RES,2024,3,16522.23,32,Alnamas,AS
النماص,RES,2024,4,12583.12,31,Alnamas,AS
النماص,RES,2024,5,9653.02,19,Alnamas,AS
الواديين,RES,2024,1,71.91,1,Alwadieen,AS
الواديين,RES,2024,2,36.55,1,Alwadieen,AS
الواديين,RES,2024,3,36.55,1,Alwadieen,AS
الواديين,RES,2024,4,36.55,1,Alwadieen,AS
بدر الجنوب,RES,2024,1,5180.15,180,Badr Al Janub,NJ
بدر الجنوب,RES,2024,2,10822.67,217,Badr Al Janub,NJ
بدر الجنوب,RES,2024,3,10489.30,222,Badr Al Janub,NJ
بدر الجنوب,RES,2024,4,16185.89,212,Badr Al Janub,NJ
بدر الجنوب,RES,2024,5,6524.15,141,Badr Al Janub,NJ
بلجرشي,COM,2024,1,40355.94,109,Baljorashi,BA
بلجرشي,COM,2024,2,45251.63,97,Baljorashi,BA
بلجرشي,COM,2024,3,44545.57,116,Baljorashi,BA
بلجرشي,COM,2024,4,63565.68,125,Baljorashi,BA
بلجرشي,COM,2024,5,50548.25,69,Baljorashi,BA
بلجرشي,GOVT,2024,1,87621.79,55,Baljorashi,BA
بلجرشي,GOVT,2024,2,43109.67,24,Baljorashi,BA
بلجرشي,GOVT,2024,3,55966.62,61,Baljorashi,BA
بلجرشي,GOVT,2024,4,102449.28,81,Baljorashi,BA
بلجرشي,GOVT,2024,5,242685.78,85,Baljorashi,BA
بلجرشي,RES,2024,1,309403.76,7607,Baljorashi,BA
بلجرشي,RES,2024,2,312346.12,7516,Baljorashi,BA
بلجرشي,RES,2024,3,343351.78,7936,Baljorashi,BA
بلجرشي,RES,2024,4,331325.26,7745,Baljorashi,BA
بلجرشي,RES,2024,5,258776.38,4887,Baljorashi,BA
بلجرشي,TANKER,2024,1,52419.30,2,Baljorashi,BA
بلجرشي,TANKER,2024,2,50146.90,2,Baljorashi,BA
بلجرشي,TANKER,2024,3,58562.60,2,Baljorashi,BA
بلجرشي,TANKER,2024,4,95321.20,4,Baljorashi,BA
بيش,COM,2024,1,4334.28,4,Baish,JZBU
بيش,COM,2024,2,3328.10,4,Baish,JZBU
بيش,COM,2024,3,13567.64,4,Baish,JZBU
بيش,COM,2024,4,7988.02,6,Baish,JZBU
بيش,COM,2024,5,5827.82,4,Baish,JZBU
بيش,GOVT,2024,1,885.05,1,Baish,JZBU
بيش,GOVT,2024,2,43176.82,9,Baish,JZBU
بيش,GOVT,2024,3,5775.44,20,Baish,JZBU
بيش,GOVT,2024,4,209534.07,78,Baish,JZBU
بيش,GOVT,2024,5,74418.91,27,Baish,JZBU
بيش,RES,2024,1,228919.56,2142,Baish,JZBU
بيش,RES,2024,2,229297.40,2192,Baish,JZBU
بيش,RES,2024,3,272382.97,2318,Baish,JZBU
بيش,RES,2024,4,260870.33,2177,Baish,JZBU
بيش,RES,2024,5,184729.38,1110,Baish,JZBU
بيش,TANKER,2024,1,42367.10,1,Baish,JZBU
بيش,TANKER,2024,2,37700.91,1,Baish,JZBU
بيش,TANKER,2024,3,43105.78,2,Baish,JZBU
بيش,TANKER,2024,4,11063.00,1,Baish,JZBU
بيشة,COM,2024,1,7566.95,22,Bishah,AS
بيشة,COM,2024,2,7143.62,21,Bishah,AS
بيشة,COM,2024,3,10250.29,21,Bishah,AS
بيشة,COM,2024,4,12056.61,23,Bishah,AS
بيشة,COM,2024,5,2417.97,15,Bishah,AS
بيشة,GOVT,2024,1,12.65,1,Bishah,AS
بيشة,GOVT,2024,2,40707.83,8,Bishah,AS
بيشة,GOVT,2024,3,145321.57,64,Bishah,AS
بيشة,GOVT,2024,4,115472.44,19,Bishah,AS
بيشة,GOVT,2024,5,123077.41,19,Bishah,AS
بيشة,RES,2024,1,338781.99,3369,Bishah,AS
بيشة,RES,2024,2,448237.23,3448,Bishah,AS
بيشة,RES,2024,3,462883.20,3613,Bishah,AS
بيشة,RES,2024,4,357664.75,3401,Bishah,AS
بيشة,RES,2024,5,351315.07,2269,Bishah,AS
بيشة,TANKER,2024,1,37796.54,1,Bishah,AS
بيشة,TANKER,2024,2,26327.92,1,Bishah,AS
بيشة,TANKER,2024,3,22439.84,1,Bishah,AS
بيشة,TANKER,2024,4,19822.32,1,Bishah,AS
بيشة,TANKER,2024,5,14542.58,1,Bishah,AS
تثليث,RES,2024,1,26105.00,1,TATHLEETH,AS
تثليث,RES,2024,2,11834.99,2,TATHLEETH,AS
تثليث,RES,2024,3,36.55,1,TATHLEETH,AS
تثليث,RES,2024,4,24725.00,1,TATHLEETH,AS
تثليث,RES,2024,5,18745.00,2,TATHLEETH,AS
تنومة,RES,2024,1,26188.25,11,TANOOMAH,AS
تنومة,RES,2024,2,323.73,10,TANOOMAH,AS
تنومة,RES,2024,3,8967.87,14,TANOOMAH,AS
تنومة,RES,2024,4,1253.44,13,TANOOMAH,AS
تنومة,RES,2024,5,138.01,5,TANOOMAH,AS
ثار,GOVT,2024,3,11.70,2,Thar,NJ
ثار,GOVT,2024,4,1661.69,7,Thar,NJ
ثار,GOVT,2024,5,5451.34,12,Thar,NJ
ثار,RES,2024,1,21360.02,138,Thar,NJ
ثار,RES,2024,2,20213.28,118,Thar,NJ
ثار,RES,2024,3,8993.10,120,Thar,NJ
ثار,RES,2024,4,9512.29,109,Thar,NJ
ثار,RES,2024,5,28610.05,105,Thar,NJ
ثار,TANKER,2024,2,34592.64,3,Thar,NJ
جازان - الرئيسي,COM,2024,1,424041.58,150,Jazan - Main,JZBU
جازان - الرئيسي,COM,2024,2,525469.39,168,Jazan - Main,JZBU
جازان - الرئيسي,COM,2024,3,507317.83,158,Jazan - Main,JZBU
جازان - الرئيسي,COM,2024,4,448683.12,153,Jazan - Main,JZBU
جازان - الرئيسي,COM,2024,5,594349.00,145,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2024,1,28851.60,40,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2024,2,720291.77,92,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2024,3,727450.82,221,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2024,4,2402370.65,115,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2024,5,1131105.81,234,Jazan - Main,JZBU
جازان - الرئيسي,RES,2024,1,2633899.37,9433,Jazan - Main,JZBU
جازان - الرئيسي,RES,2024,2,2196341.89,9437,Jazan - Main,JZBU
جازان - الرئيسي,RES,2024,3,2132545.62,9958,Jazan - Main,JZBU
جازان - الرئيسي,RES,2024,4,2113291.27,9623,Jazan - Main,JZBU
جازان - الرئيسي,RES,2024,5,1978039.19,5739,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2024,1,220530.14,2,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2024,2,241592.60,2,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2024,3,291067.98,4,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2024,4,100227.20,2,Jazan - Main,JZBU
حبونا,COM,2024,1,11.70,2,Hubuna,NJ
حبونا,COM,2024,2,589.86,4,Hubuna,NJ
حبونا,COM,2024,3,352.56,2,Hubuna,NJ
حبونا,COM,2024,4,503.22,3,Hubuna,NJ
حبونا,COM,2024,5,5580.26,4,Hubuna,NJ
حبونا,GOVT,2024,3,2956.80,3,Hubuna,NJ
حبونا,GOVT,2024,4,1660.20,3,Hubuna,NJ
حبونا,GOVT,2024,5,3182.05,5,Hubuna,NJ
حبونا,RES,2024,1,128188.89,1468,Hubuna,NJ
حبونا,RES,2024,2,124463.47,1443,Hubuna,NJ
حبونا,RES,2024,3,167783.67,1535,Hubuna,NJ
حبونا,RES,2024,4,138298.89,1405,Hubuna,NJ
حبونا,RES,2024,5,141407.78,1061,Hubuna,NJ
حبونا,TANKER,2024,2,54168.33,2,Hubuna,NJ
خباش,COM,2024,1,73.74,4,Khubash,NJ
خباش,COM,2024,2,90.04,4,Khubash,NJ
خباش,COM,2024,3,70.55,3,Khubash,NJ
خباش,COM,2024,4,93.19,4,Khubash,NJ
خباش,COM,2024,5,600.36,2,Khubash,NJ
خباش,GOVT,2024,3,16061.20,1,Khubash,NJ
خباش,GOVT,2024,4,540641.87,23,Khubash,NJ
خباش,GOVT,2024,5,958542.48,26,Khubash,NJ
خباش,RES,2024,1,14915.54,292,Khubash,NJ
خباش,RES,2024,2,23770.01,296,Khubash,NJ
خباش,RES,2024,3,15914.79,309,Khubash,NJ
خباش,RES,2024,4,18303.70,272,Khubash,NJ
خباش,RES,2024,5,22899.85,169,Khubash,NJ
خميس مشيط,COM,2024,1,440425.90,162,Khamis Mushait,AS
خميس مشيط,COM,2024,2,1218574.49,166,Khamis Mushait,AS
خميس مشيط,COM,2024,3,773367.78,185,Khamis Mushait,AS
خميس مشيط,COM,2024,4,616777.75,160,Khamis Mushait,AS
خميس مشيط,COM,2024,5,285972.75,154,Khamis Mushait,AS
خميس مشيط,GOVT,2024,1,582.21,1,Khamis Mushait,AS
خميس مشيط,GOVT,2024,2,102520.20,19,Khamis Mushait,AS
خميس مشيط,GOVT,2024,3,4755993.57,98,Khamis Mushait,AS
خميس مشيط,GOVT,2024,4,5960739.72,126,Khamis Mushait,AS
خميس مشيط,GOVT,2024,5,3584607.30,65,Khamis Mushait,AS
خميس مشيط,RES,2024,1,3276277.83,19961,Khamis Mushait,AS
خميس مشيط,RES,2024,2,3186907.51,19831,Khamis Mushait,AS
خميس مشيط,RES,2024,3,3242730.69,21080,Khamis Mushait,AS
خميس مشيط,RES,2024,4,2460718.55,20067,Khamis Mushait,AS
خميس مشيط,RES,2024,5,2268401.79,14023,Khamis Mushait,AS
خميس مشيط,TANKER,2024,3,378155.47,1,Khamis Mushait,AS
خميس مشيط,TANKER,2024,4,316389.56,1,Khamis Mushait,AS
خميس مشيط,TANKER,2024,5,324107.97,1,Khamis Mushait,AS
رجال المع,RES,2024,1,35.27,1,REJAL ALMA,AS
رجال المع,RES,2024,3,26024.50,2,REJAL ALMA,AS
رجال المع,RES,2024,4,114.80,1,REJAL ALMA,AS
رجال المع,RES,2024,5,239.36,3,REJAL ALMA,AS
شروره,COM,2024,1,2812.77,35,Sharurah,NJ
شروره,COM,2024,2,3751.52,28,Sharurah,NJ
شروره,COM,2024,3,6192.31,37,Sharurah,NJ
شروره,COM,2024,4,1581.62,32,Sharurah,NJ
شروره,COM,2024,5,4109.87,23,Sharurah,NJ
شروره,GOVT,2024,1,396.44,5,Sharurah,NJ
شروره,GOVT,2024,2,1331.34,9,Sharurah,NJ
شروره,GOVT,2024,3,16633.46,125,Sharurah,NJ
شروره,GOVT,2024,4,46402.74,347,Sharurah,NJ
شروره,GOVT,2024,5,43528.59,203,Sharurah,NJ
شروره,RES,2024,1,619874.03,2778,Sharurah,NJ
شروره,RES,2024,2,516477.39,2855,Sharurah,NJ
شروره,RES,2024,3,494627.86,2983,Sharurah,NJ
شروره,RES,2024,4,394870.71,2812,Sharurah,NJ
شروره,RES,2024,5,287739.84,1771,Sharurah,NJ
شروره,TANKER,2024,2,429117.95,16,Sharurah,NJ
صامطة واحد المسارحة,COM,2024,1,15648.66,21,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,COM,2024,2,12937.36,20,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,COM,2024,3,54358.57,17,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,COM,2024,4,12946.15,19,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,COM,2024,5,4398.85,16,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,GOVT,2024,2,10155.67,10,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,GOVT,2024,3,16399.30,87,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,GOVT,2024,4,31297.72,35,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,GOVT,2024,5,617959.25,154,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,RES,2024,1,852497.48,8017,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,RES,2024,2,864624.18,8321,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,RES,2024,3,891454.79,8244,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,RES,2024,4,907412.68,8120,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,RES,2024,5,746141.76,4624,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,TANKER,2024,1,36489.96,1,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,TANKER,2024,2,37293.22,1,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,TANKER,2024,3,52732.84,2,Samtah Ahad Al Masarihah,JZBU
صامطة واحد المسارحة,TANKER,2024,4,16222.54,1,Samtah Ahad Al Masarihah,JZBU
صبيا,COM,2024,1,9022.83,13,Sabya,JZBU
صبيا,COM,2024,2,76770.06,18,Sabya,JZBU
صبيا,COM,2024,3,17122.35,13,Sabya,JZBU
صبيا,COM,2024,4,12788.48,13,Sabya,JZBU
صبيا,COM,2024,5,12788.56,9,Sabya,JZBU
صبيا,GOVT,2024,1,29300.00,1,Sabya,JZBU
صبيا,GOVT,2024,2,55.71,10,Sabya,JZBU
صبيا,GOVT,2024,3,846.25,21,Sabya,JZBU
صبيا,GOVT,2024,4,12438.22,23,Sabya,JZBU
صبيا,GOVT,2024,5,28847.98,5,Sabya,JZBU
صبيا,RES,2024,1,520306.93,2824,Sabya,JZBU
صبيا,RES,2024,2,419686.42,2909,Sabya,JZBU
صبيا,RES,2024,3,450021.04,2930,Sabya,JZBU
صبيا,RES,2024,4,471558.81,2888,Sabya,JZBU
صبيا,RES,2024,5,312575.12,1477,Sabya,JZBU
صبيا,TANKER,2024,1,36913.79,1,Sabya,JZBU
صبيا,TANKER,2024,2,40106.66,1,Sabya,JZBU
صبيا,TANKER,2024,3,45354.12,2,Sabya,JZBU
صبيا,TANKER,2024,4,17822.79,1,Sabya,JZBU
ضمد,COM,2024,1,1815.43,5,Damad,JZBU
ضمد,COM,2024,2,1670.40,8,Damad,JZBU
ضمد,COM,2024,3,2621.97,7,Damad,JZBU
ضمد,COM,2024,4,2697.37,6,Damad,JZBU
ضمد,COM,2024,5,980.46,3,Damad,JZBU
ضمد,GOVT,2024,2,20351.34,10,Damad,JZBU
ضمد,GOVT,2024,3,14087.31,18,Damad,JZBU
ضمد,GOVT,2024,4,8358.28,6,Damad,JZBU
ضمد,GOVT,2024,5,12659.20,34,Damad,JZBU
ضمد,RES,2024,1,220224.11,2866,Damad,JZBU
ضمد,RES,2024,2,216241.16,2896,Damad,JZBU
ضمد,RES,2024,3,254613.66,3046,Damad,JZBU
ضمد,RES,2024,4,217011.35,2829,Damad,JZBU
ضمد,RES,2024,5,137401.65,1428,Damad,JZBU
ظهران الجنوب,COM,2024,2,34500.00,1,DHAHRAN ALJANOUB,AS
ظهران الجنوب,RES,2024,2,5750.00,1,DHAHRAN ALJANOUB,AS
ظهران الجنوب,RES,2024,3,15127.28,2,DHAHRAN ALJANOUB,AS
ظهران الجنوب,RES,2024,4,70052.71,5,DHAHRAN ALJANOUB,AS
ظهران الجنوب,RES,2024,5,70.72,2,DHAHRAN ALJANOUB,AS
فرسان,COM,2024,1,19818.36,26,Farasan,JZBU
فرسان,COM,2024,2,28253.20,21,Farasan,JZBU
فرسان,COM,2024,3,12296.92,28,Farasan,JZBU
فرسان,COM,2024,4,2629.66,23,Farasan,JZBU
فرسان,COM,2024,5,84662.33,23,Farasan,JZBU
فرسان,GOVT,2024,2,13464.52,5,Farasan,JZBU
فرسان,GOVT,2024,3,125563.74,48,Farasan,JZBU
فرسان,GOVT,2024,4,333251.01,48,Farasan,JZBU
فرسان,GOVT,2024,5,74871.94,19,Farasan,JZBU
فرسان,RES,2024,1,87656.56,1355,Farasan,JZBU
فرسان,RES,2024,2,93493.58,1393,Farasan,JZBU
فرسان,RES,2024,3,98462.30,1469,Farasan,JZBU
فرسان,RES,2024,4,101735.62,1404,Farasan,JZBU
فرسان,RES,2024,5,80107.51,787,Farasan,JZBU
فرسان,TANKER,2024,1,49709.50,1,Farasan,JZBU
فرسان,TANKER,2024,2,48470.29,1,Farasan,JZBU
فرسان,TANKER,2024,3,55489.76,2,Farasan,JZBU
فرسان,TANKER,2024,4,16150.78,1,Farasan,JZBU
قلوه,COM,2024,1,5897.68,8,Qilwah,BA
قلوه,COM,2024,2,2827.57,13,Qilwah,BA
قلوه,COM,2024,3,2117.13,8,Qilwah,BA
قلوه,COM,2024,4,4927.76,8,Qilwah,BA
قلوه,COM,2024,5,503.20,4,Qilwah,BA
قلوه,GOVT,2024,1,3265.11,13,Qilwah,BA
قلوه,GOVT,2024,2,1796.54,18,Qilwah,BA
قلوه,GOVT,2024,3,29001.28,98,Qilwah,BA
قلوه,GOVT,2024,4,19263.95,54,Qilwah,BA
قلوه,GOVT,2024,5,17218.71,31,Qilwah,BA
قلوه,RES,2024,1,83825.21,1077,Qilwah,BA
قلوه,RES,2024,2,77420.78,1092,Qilwah,BA
قلوه,RES,2024,3,72070.83,1156,Qilwah,BA
قلوه,RES,2024,4,60051.91,1071,Qilwah,BA
قلوه,RES,2024,5,51837.42,603,Qilwah,BA
محايل,COM,2024,1,34930.50,4,Mahayel,AS
محايل,COM,2024,2,430.50,3,Mahayel,AS
محايل,COM,2024,3,430.50,3,Mahayel,AS
محايل,COM,2024,4,287.00,2,Mahayel,AS
محايل,COM,2024,5,773.02,3,Mahayel,AS
محايل,GOVT,2024,2,353.53,1,Mahayel,AS
محايل,GOVT,2024,3,342.13,1,Mahayel,AS
محايل,RES,2024,1,125639.69,80,Mahayel,AS
محايل,RES,2024,2,61590.23,79,Mahayel,AS
محايل,RES,2024,3,20874.74,101,Mahayel,AS
محايل,RES,2024,4,27434.60,90,Mahayel,AS
محايل,RES,2024,5,16386.50,68,Mahayel,AS
محايل,TANKER,2024,1,20086.87,1,Mahayel,AS
محايل,TANKER,2024,2,18862.88,1,Mahayel,AS
محايل,TANKER,2024,3,19023.09,1,Mahayel,AS
محايل,TANKER,2024,4,18335.65,1,Mahayel,AS
